regulator,account_holder,account_type,account_status,operator_id,permit_id,installation_name,first_year,last_year,recorded_emissions_2021,recorded_emissions_2022,recorded_emissions_2023,recorded_emissions_2024,cumulative_emissions,cumulative_surrenders,surrender_status_2021,surrender_status_2022,surrender_status_2023,surrender_status_2024,nace_code,nace_description,regulated_activity,alloc_entitlement_2025,alloc_delivered_2025,alloc_entitlement_2026,alloc_delivered_2026,cps_scope,cps_scope_rule
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000239,UK-E-IN-11419,Bishop Auckland Compressor Station,2021,,11624.0,39660.0,4966.0,7623.0,63873,63873,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,1401,1401,1401,1401,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000240,UK-E-IN-11429,Alrewas Compressor Station,2021,,3596.0,14429.0,13374.0,364.0,31763,31763,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,1539,1539,1539,1539,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000241,UK-E-IN-11438,Wisbech Compressor Station,2021,,219.0,82.0,18.0,7.0,326,326,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,9,9,9,9,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000242,UK-E-IN-11436,Wooler Compressor Station,2021,,367.0,492.0,193.0,707.0,1759,1759,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,36,36,36,36,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000243,UK-E-IN-11428,Kings Lynn Compressor Station,2021,,10064.0,45551.0,9509.0,2930.0,68054,68054,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,1407,1407,1407,1407,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000244,UK-E-IN-11427,Carnforth Compressor Station,2021,,2714.0,4884.0,20980.0,6464.0,35042,35042,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,3030,3030,3030,3030,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000245,UK-E-IN-11431,Chelmsford Compressor Station,2021,,96.0,176.0,72.0,118.0,462,462,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,37,37,37,37,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000246,UK-E-IN-11437,Wormington Compressor Station,2021,,3714.0,19266.0,3681.0,2299.0,28960,28960,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,635,635,635,635,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000247,UK-E-IN-11430,Aylesbury Compressor Station,2021,,1035.0,863.0,181.0,408.0,2487,2487,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,60,60,60,60,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Gas Transmission Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000248,UK-E-IN-11446,Peterborough Compressor Station,2021,,24860.0,15330.0,13393.0,25097.0,78680,78680,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,4300,4300,4300,4300,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,National Grid Grain LNG Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000249,UK-E-IN-11856,Isle of Grain LNG Installation,2021,,73627.0,92964.0,129524.0,36858.0,332973,332973,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,30390,49044,30390,30390,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Nestlé UK Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000250,UK-E-IN-13246,Nestle York Combustion,2021,,32029.0,30221.0,29046.0,12561.0,103857,103857,A,A,A,A,1082,"Manufacture of cocoa, chocolate and sugar confectionery",COMBUSTION_OF_FUELS,0,0,2752,2752,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Nestlé UK Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000251,UK-E-IN-11543,"Combustion Process - Nestle UK, Tutbury",2021,,23971.0,24671.0,21255.0,23008.0,92905,92905,A,A,A,A,1083,Processing of tea and coffee,COMBUSTION_OF_FUELS,7475,7475,7475,7475,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Nexperia UK Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000252,UK-E-IN-13394,Nexperia Hazel Grove,2021,,16623.0,17273.0,23291.0,24677.0,81864,81864,A,A,A,A,2611,Manufacture of electronic components,COMBUSTION_OF_FUELS,2299,2299,2299,2299,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Nissan Motor Manufacturing (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000253,UK-E-IN-12658,Nissan Motor Manufacturing (UK) Ltd,2021,,41100.0,41982.0,42732.0,37172.0,162986,162986,A,A,A,A,2910,Manufacture of motor vehicles,COMBUSTION_OF_FUELS,8272,8272,8272,8272,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,WEST FRASER EUROPE LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000254,UK-E-IN-12679,South Molton,2021,,7367.0,3301.0,1077.0,6.0,11751,11751,A,A,A,A,1621,Manufacture of veneer sheets and wood-based panels,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Norcros Group (Holdings) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000255,UK-E-IN-12650,Johnson Tiles,2021,2024,18138.0,16191.0,13256.0,4267.0,51852,51852,A,A,A,A,2331,Manufacture of ceramic tiles and flags,MANUFACTURE_OF_CERAMICS,0,0,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,Northwich Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000256,UK-E-IN-13563,Northwich Power Station,2021,,13079.0,14840.0,4490.0,2126.0,34535,34535,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Novartis Grimsby Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000257,UK-E-IN-11385,Novartis Grimsby Ltd,2021,2023,26047.0,24877.0,8333.0,,59257,59257,A,A,A,,2110,Manufacture of basic pharmaceutical products,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Novelis UK Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000258,UK-E-IN-12723,Novelis Latchford,2021,,44914.0,43783.0,39254.0,42098.0,170049,170049,A,A,A,A,2442,Aluminium production,COMBUSTION_OF_FUELS,30109,35577,30109,30109,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,NTT Global Data Centers EMEA UK Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000259,UK-E-IN-13801,LON1 Data Centre,2021,,195.0,55.0,70.0,1392.0,1712,1712,A,A,A,A,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,O-I GLASS LIMITED,OPERATOR_HOLDING_ACCOUNT,OPEN,1000260,UK-E-IN-11391,Harlow Glass,2021,,31370.0,28919.0,26639.0,25157.0,112085,112085,A,A,A,A,2313,Manufacture of hollow glass,MANUFACTURE_OF_GLASS,25095,25095,25095,25095,CPS_NOT_APPLICABLE,R7_process_activity
EA,Omega Proteins Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000261,UK-E-IN-12715,Erlings Works,2021,,15618.0,16857.0,20062.0,18217.0,70754,70754,A,A,A,A,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,6010,6010,6010,6010,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Omega Proteins Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000262,UK-E-IN-12716,Omega Proteins Limited,2021,,34872.0,31516.0,50868.0,55365.0,172621,172621,A,A,A,A,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,18876,18876,18876,18876,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Marcegaglia Stainless Sheffield Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000263,UK-E-IN-14330,Outokumpu Long Products,2021,,33847.0,30715.0,31890.0,36874.0,133326,133326,A,A,A,A,2410,Manufacture of basic iron and steel and of ferro-alloys ,PRODUCTION_OF_PIG_IRON_OR_STEEL,23959,23959,23959,23959,CPS_NOT_APPLICABLE,R7_process_activity
EA,Palm Paper Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000264,UK-E-IN-11995,Palm Paper Ltd PM7 Newsprint Mill,2021,,181341.0,163094.0,167857.0,171227.0,683519,683519,A,A,A,A,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,95653,95653,95653,95653,CPS_NOT_APPLICABLE,R7_process_activity
EA,Pauls Malt Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000265,UK-E-IN-12735,Bury St Edmunds Maltings,2021,,28603.0,29858.0,27838.0,27746.0,114045,114045,A,A,A,A,1106,Manufacture of malt,COMBUSTION_OF_FUELS,2919,3085,14470,14470,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Peak Gen Power 14 Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000266,UK-E-IN-13381,Peak Gen Exeter,2021,,1503.0,1366.0,674.0,649.0,4192,4192,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Peak Gen Power 2 Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000267,UK-E-IN-12928,Peak Gen Peterborough,2021,,299.0,183.0,101.0,145.0,728,728,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Pelagia (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000268,UK-E-IN-13680,Pelagia Grimsby,2021,,3023.0,2735.0,2512.0,2969.0,11239,11239,A,A,A,A,1020,"Processing and preserving of fish, crustaceans and molluscs",COMBUSTION_OF_FUELS,1341,1341,1341,1341,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Perenco UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000269,UK-E-IN-12587,Dimlington-Easington Shore Terminal,2021,,122036.0,124007.0,121475.0,124843.0,492361,492361,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,27392,27392,27392,27392,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Perenco UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000270,UK-E-IN-12064,Wytch Farm Gathering Station,2021,,65334.0,94045.0,82841.0,88538.0,330758,330758,A,A,A,A,610,Extraction of crude petroleum,COMBUSTION_OF_FUELS,13093,13093,13093,13093,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Perenco UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000271,UK-E-IN-12050,Perenco Bacton Gas Terminal,2021,,94240.0,99050.0,111215.0,103111.0,407616,407616,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,24233,24233,24233,24233,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Phillips 66 Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000272,UK-E-IN-11607,Humber Refinery,2021,,1936799.0,2010844.0,1975689.0,2217075.0,8140407,8140407,A,A,A,A,1920,Manufacture of refined petroleum products,REFINING_OF_MINERAL_OIL,1820582,1820582,1820582,1820582,CPS_NOT_APPLICABLE,R7_process_activity
EA,Pilkington United Kingdom Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000273,UK-E-IN-11515,Pilkington United Kingdom Ltd - Watson Street,2021,2024,34514.0,30253.0,32053.0,4991.0,101811,101811,A,A,A,A,2311,Manufacture of flat glass,MANUFACTURE_OF_GLASS,0,0,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,Pilkington United Kingdom Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000274,UK-E-IN-11531,Pilkington United Kingdom Ltd - Greengate,2021,,141100.0,151713.0,128687.0,120677.0,542177,542177,A,A,A,A,2311,Manufacture of flat glass,MANUFACTURE_OF_GLASS,94621,94621,94621,94621,CPS_NOT_APPLICABLE,R7_process_activity
EA,Pimbo Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000275,UK-E-IN-13751,Pimbo,2021,,19426.0,17908.0,10328.0,7975.0,55637,55637,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Portals Paper Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000276,UK-E-IN-13589,Overton Mill,2021,2022,28600.0,22047.0,,,50647,50647,A,A,,,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,0,0,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,Powertree (Taylor Lane) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000277,UK-E-IN-13521,Taylor Lane 3 & 4,2021,,13748.0,14257.0,5452.0,2601.0,36058,36058,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,PQ Silicas UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000278,UK-E-IN-11978,PQ Silicas Boilerplant,2021,,41031.0,37525.0,30604.0,34209.0,143369,143369,A,A,A,A,2013,Manufacture of other inorganic basic chemicals,COMBUSTION_OF_FUELS,24775,24775,24775,24775,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Premier Foods Group Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000279,UK-E-IN-11964,Batchelors Factory,2021,,10378.0,10054.0,10223.0,9795.0,40450,40450,A,A,A,A,1084,Manufacture of condiments and seasonings,COMBUSTION_OF_FUELS,1890,1890,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Premier Foods Group Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000280,UK-E-IN-11963,Premier Ambient Products (UK),2021,,10720.0,10104.0,9902.0,9860.0,40586,40586,A,A,A,A,1089,Manufacture of other food products n.e.c.,COMBUSTION_OF_FUELS,2170,2170,2170,2170,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Princes Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000281,UK-E-IN-12057,Princes Limited Long Sutton,2021,,14996.0,14382.0,15079.0,14489.0,58946,58946,A,A,A,A,1039,Other processing and preserving of fruit and vegetables,COMBUSTION_OF_FUELS,2901,2901,2901,2901,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Prinovis UK Ltd,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000282,UK-E-IN-11883,Prinovis Liverpool,2021,2021,22922.0,,,,22922,22922,A,,A,,1812,Other printing,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Pura Foods Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000283,UK-E-IN-13008,Pura Foods Ltd,2021,,38465.0,39992.0,28873.0,21844.0,129174,129174,A,A,A,A,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,7840,7840,9259,9259,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,PX (TGPP) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000284,UK-E-IN-11741,Teesside Gas Processing Plant,2021,,33815.0,29793.0,29292.0,29456.0,122356,122356,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,5015,5015,5015,5015,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Redlake Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000285,UK-E-IN-13417,Redlake Power Station,2021,,5960.0,8370.0,4757.0,1699.0,20786,20786,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Reserve Power Trading Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000286,UK-E-IN-13522,Garnham Close,2021,,5160.0,11729.0,6928.0,1432.0,25249,25249,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Robin Hood Airport Developments Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000287,UK-E-IN-13779,DINNINGTON-2,2021,,356.0,2413.0,299.0,43.0,3111,3111,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Rocksavage Power Company Ltd,OPERATOR_HOLDING_ACCOUNT,OPEN,1000288,UK-E-IN-11374,Rocksavage Power Station,2021,,997667.0,482684.0,276671.0,649678.0,2406700,2406700,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Rolls-Royce Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000289,UK-E-IN-11687,Rolls-Royce - Sinfin,2021,,48916.0,74977.0,47167.0,115369.0,286429,286429,A,A,A,A,3030,Manufacture of air and spacecraft and related machinery,COMBUSTION_OF_FUELS,14974,14974,14974,14974,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Rolls-Royce Plc,OPERATOR_HOLDING_ACCOUNT,OPEN,1000290,UK-E-IN-12586,Rolls-Royce - Bristol,2021,,5162.0,6086.0,5272.0,4114.0,20634,20634,A,A,A,A,3030,Manufacture of air and spacecraft and related machinery,COMBUSTION_OF_FUELS,971,971,971,971,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,S&A Produce (UK) Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000291,UK-E-IN-11793,Hern Hill Nursery,2021,2022,11689.0,4148.0,,,15837,15837,A,A,,,119,Growing of other non-perennial crops,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,SABIC UK Petrochemicals Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000292,UK-E-IN-11556,North Tees Site,2021,,27859.0,39034.0,41875.0,26911.0,135679,135679,A,A,A,A,2014,Manufacture of other organic basic chemicals,COMBUSTION_OF_FUELS,12152,20261,12152,12152,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,SABIC UK Petrochemicals Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000293,UK-E-IN-11555,Wilton Site,2021,,20681.0,11878.0,3376.0,3178.0,39113,39113,A,A,A,A,2014,Manufacture of other organic basic chemicals,PRODUCTION_OF_BULK_CHEMICALS,2205,2205,2205,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,SAICA Paper UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000294,UK-E-IN-12008,Partington Papermill,2021,,171700.0,164147.0,172100.0,174173.0,682120,682120,A,A,A,A,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,92332,92332,92332,92332,CPS_NOT_APPLICABLE,R7_process_activity
EA,Saint-Gobain Construction Products UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000295,UK-E-IN-11996,Barrow Works,2021,,25151.0,25742.0,25105.0,23867.0,99865,99865,A,A,A,A,2352,Manufacture of lime and plaster,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,24262,24262,24262,24262,CPS_NOT_APPLICABLE,R7_process_activity
EA,Saint-Gobain Construction Products UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000296,UK-E-IN-12000,East Leake Gypsum Works,2021,,80470.0,73890.0,69748.0,69032.0,293140,293140,A,A,A,A,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,23327,23327,23327,23327,CPS_NOT_APPLICABLE,R7_process_activity
EA,Saint-Gobain Construction Products UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000297,UK-E-IN-11997,Robertsbridge Gypsum Works,2021,,37084.0,35665.0,33886.0,27584.0,134219,134219,A,A,A,A,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,7430,7430,7430,7430,CPS_NOT_APPLICABLE,R7_process_activity
EA,Saint-Gobain Construction Products UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000298,UK-E-IN-11999,Kirkby Thore Gypsum Works,2021,,37682.0,36248.0,31512.0,32667.0,138109,138109,A,A,A,A,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,8953,8953,8953,8953,CPS_NOT_APPLICABLE,R7_process_activity
EA,Saint-Gobain Construction Products UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000299,UK-E-IN-11998,Sherburn Gypsum Works,2021,,38898.0,40746.0,33206.0,32846.0,145696,145696,A,A,A,A,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,7081,7081,7081,7081,CPS_NOT_APPLICABLE,R7_process_activity
EA,Saint-Gobain Glass (United Kingdom) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000300,UK-E-IN-13341,Saint-Gobain Glass (United Kingdom) Limited,2021,,71060.0,99185.0,90883.0,84305.0,345433,345433,A,A,A,A,2311,Manufacture of flat glass,MANUFACTURE_OF_GLASS,87273,87273,87273,87273,CPS_NOT_APPLICABLE,R7_process_activity
EA,Saint-Gobain Isover UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000301,UK-E-IN-13548,Saint-Gobain Isover UK,2021,,11160.0,10111.0,9808.0,10793.0,41872,41872,A,A,A,A,2314,Manufacture of glass fibres,MANUFACTURE_OF_MINERAL_WOOL,6180,6180,6180,6180,CPS_NOT_APPLICABLE,R7_process_activity
EA,Saltend Chemicals Park Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000302,UK-E-IN-13511,Saltend Chemicals Park,2021,,2454.0,1439.0,45175.0,59459.0,108527,108527,A,A,A,A,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,9825,9825,9825,9825,CPS_CHP_FLAG,R4_chp_nace3530_combustion
EA,Saltend Cogeneration Company Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000303,UK-E-IN-11383,Saltend Cogeneration Company Limited,2021,,2729311.0,2298641.0,1809785.0,1558281.0,8396018,8396018,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Saltholme North Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000304,UK-E-IN-13802,Saltholme North Power Limited,2021,,1625.0,45884.0,22636.0,18625.0,88770,88770,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Saltholme South Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000305,UK-E-IN-13803,Saltholme South Power Limited,2021,,2132.0,44708.0,20808.0,19649.0,87297,87297,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Sarval (Hartshill) Ltd,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000306,UK-E-IN-13257,Sarval (Hartshill) Ltd,2021,2021,9415.0,,,,9415,9415,A,,A,,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Sarval Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000307,UK-E-IN-11568,Sarval Limited,2021,,33056.0,28184.0,12999.0,22203.0,96442,96442,A,A,A,A,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,6688,8400,6688,6688,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Seabank Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000308,UK-E-IN-11382,Seabank Power Limited,2021,,1087978.0,1715139.0,1496447.0,1388160.0,5687724,5687724,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Secanim Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000309,UK-E-IN-13258,Secanim (Widnes) Ltd,2021,2021,8858.0,,,,8858,8874,A,,A,,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Sedamyl UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000310,UK-E-IN-12407,Selby Wheat Processing Facility,2021,,67144.0,85616.0,86348.0,96301.0,335409,335409,A,A,A,A,1062,Manufacture of starches and starch products,COMBUSTION_OF_FUELS,39003,39003,48303,48303,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Selby Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000311,UK-E-IN-13414,Selby Power Station,2021,,4785.0,7497.0,4536.0,2172.0,18990,18990,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Sellafield Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000312,UK-E-IN-11890,Sellafield Site,2021,,137979.0,155937.0,125797.0,150776.0,570489,570489,A,A,A,A,2446,Processing of nuclear fuel,COMBUSTION_OF_FUELS,0,0,49265,49265,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,SembCorp Utilities (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000313,UK-E-IN-11689,SembCorp Utilities (UK) Limited Wilton Power Station,2021,,379322.0,327003.0,236139.0,186289.0,1128753,1130296,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,17609,26674,25032,25032,CPS_COVERED,R5_electricity_combustion
EA,Sheffield Forgemasters Engineering Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000314,UK-E-IN-12696,Sheffield Forgemasters Heavy Forge and Foundry,2021,,15994.0,13890.0,18067.0,19483.0,67434,67434,A,A,A,A,2410,Manufacture of basic iron and steel and of ferro-alloys ,PRODUCTION_OR_PROCESSING_OF_FERROUS_METALS,12433,12433,12433,12433,CPS_NOT_APPLICABLE,R7_process_activity
EA,Shell UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000315,UK-E-IN-11835,Bacton,2021,,14498.0,10791.0,7713.0,4190.0,37192,37192,A,A,A,A,620,Extraction of natural gas,COMBUSTION_OF_FUELS,1181,1181,1181,1181,CPS_NOT_APPLICABLE,R6_industrial_combustion
